session_title,username,average_value,measurement_type,sensor_package_name,unit_name,latitude,longitude,measured_value,time,season,error
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83852,-87.73424333,0.33,6/9/2017 2:25,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83864667,-87.734245,0.34,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83872833,-87.734265,0.33,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83879667,-87.73422333,0.32,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83882333,-87.734215,0.33,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83892,-87.7342,0.34,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83898167,-87.73420333,0.33,6/9/2017 2:26,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83905833,-87.73419167,0.32,6/9/2017 2:27,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83912833,-87.7342,0.31,6/9/2017 2:27,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83922,-87.73420667,0.31,6/9/2017 2:27,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83931167,-87.73418667,0.31,6/9/2017 2:27,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.8394,-87.73419333,0.31,6/9/2017 2:27,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.839485,-87.73419833,0.31,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83955333,-87.73419167,0.31,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83967667,-87.73420167,0.32,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83978,-87.734225,0.33,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83983167,-87.73424,0.32,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83990667,-87.73424667,0.31,6/9/2017 2:28,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83998667,-87.734255,0.32,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84005833,-87.73426333,0.32,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84014833,-87.73427667,0.31,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.840255,-87.73430333,0.3,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84036,-87.73429833,0.31,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84047667,-87.73428833,0.31,6/9/2017 2:29,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84057833,-87.73429167,0.31,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84066667,-87.73428167,0.36,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.840685,-87.73428,0.37,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84081167,-87.734295,0.34,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84092,-87.73428833,0.32,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84100167,-87.73427333,0.31,6/9/2017 2:30,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.841105,-87.73428833,0.31,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84121667,-87.73430833,0.38,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.36,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.33,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.32,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.32,6/9/2017 2:31,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.32,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84126833,-87.73431167,0.32,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.841375,-87.73432333,0.31,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84147833,-87.73431167,0.31,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84149667,-87.73430333,0.31,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84149667,-87.73430333,0.31,6/9/2017 2:32,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.8416,-87.73430833,0.31,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84163333,-87.73431167,0.32,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84172,-87.73430167,0.32,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84174333,-87.73431167,0.31,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84182167,-87.734335,0.3,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84188667,-87.73434833,0.29,6/9/2017 2:33,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84194167,-87.73435,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.841985,-87.73435333,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84207167,-87.73435667,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84215833,-87.73435333,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84226833,-87.73435667,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84238167,-87.73435833,0.29,6/9/2017 2:34,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.842465,-87.73435833,0.29,6/9/2017 2:35,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84254333,-87.73435167,0.29,6/9/2017 2:35,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84261,-87.73436167,0.29,6/9/2017 2:35,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84269167,-87.73437,0.29,6/9/2017 2:35,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84279833,-87.734355,0.29,6/9/2017 2:35,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84289333,-87.73435833,0.28,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84296833,-87.73434833,0.28,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84304,-87.73435667,0.29,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84312333,-87.73436333,0.29,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84320167,-87.73436833,0.29,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84326333,-87.734375,0.28,6/9/2017 2:36,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84333833,-87.73438,0.28,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84334167,-87.73438167,0.28,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84334167,-87.73438167,0.28,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.843465,-87.73435167,0.28,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84349333,-87.73434333,0.28,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.843575,-87.73435833,0.29,6/9/2017 2:37,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84366333,-87.73437667,0.29,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84374667,-87.73438833,0.29,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84386667,-87.73439333,0.29,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.843965,-87.73441,0.29,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84401167,-87.73432333,0.3,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84400833,-87.734235,0.3,6/9/2017 2:38,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84393167,-87.734175,0.31,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84381667,-87.73420667,0.32,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.8437,-87.73422667,0.34,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.843605,-87.73423333,0.42,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84352667,-87.73422333,0.5,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84343,-87.73420167,0.54,6/9/2017 2:39,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84336167,-87.734205,0.5,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84330333,-87.73420167,0.45,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84324167,-87.73418667,0.39,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84317833,-87.73417667,0.36,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84311833,-87.73417833,0.35,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84303333,-87.734165,0.62,6/9/2017 2:40,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84294333,-87.73417167,0.61,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84285167,-87.73418,0.47,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84282167,-87.73417167,0.4,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84282167,-87.73417167,0.36,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84276833,-87.73415,0.39,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84270667,-87.734155,0.36,6/9/2017 2:41,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84263333,-87.73417,0.43,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84256667,-87.73415167,0.38,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84245833,-87.73418,0.34,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84237333,-87.734175,0.34,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84226333,-87.73417833,0.4,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84217833,-87.734165,0.38,6/9/2017 2:42,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84211833,-87.734155,0.34,6/9/2017 2:43,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84203333,-87.73415333,0.33,6/9/2017 2:43,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84192667,-87.73415667,0.36,6/9/2017 2:43,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84180833,-87.73415167,0.44,6/9/2017 2:43,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84173333,-87.73413667,0.54,6/9/2017 2:43,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84166,-87.73413667,0.52,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84157833,-87.73411667,0.45,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.8415,-87.73411667,0.4,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.841425,-87.73414167,0.38,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84135,-87.73415,0.37,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.841265,-87.73414,0.34,6/9/2017 2:44,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84119333,-87.73412833,0.33,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84109667,-87.734135,0.32,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84100167,-87.73413333,0.32,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84091833,-87.73411833,0.32,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84082333,-87.73413667,0.33,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84073833,-87.73413167,0.32,6/9/2017 2:45,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.840635,-87.73413667,0.33,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84055667,-87.73411167,0.36,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84043667,-87.73411833,0.53,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84034667,-87.73410333,0.56,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84024833,-87.73410167,0.45,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84014333,-87.73410833,0.38,6/9/2017 2:46,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.84005833,-87.734095,0.34,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.839965,-87.73408333,0.32,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83987333,-87.73409,0.32,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83975833,-87.73410167,0.31,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83969833,-87.73408167,0.31,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83960167,-87.73409833,0.32,6/9/2017 2:47,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83951167,-87.73408667,0.32,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83941167,-87.73408,0.32,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.839335,-87.73407167,0.33,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83928,-87.73411,0.38,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83921833,-87.73409667,0.36,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83914833,-87.73408,0.33,6/9/2017 2:48,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83904333,-87.73407,0.33,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83894667,-87.73405833,0.32,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83884667,-87.734065,0.33,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83875167,-87.734045,0.34,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83863,-87.73406167,0.34,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83851333,-87.73405167,0.37,6/9/2017 2:49,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.838435,-87.73404667,0.37,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83833167,-87.73405,0.46,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83822833,-87.73405667,0.71,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83814333,-87.73404667,0.62,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.838035,-87.73404833,0.45,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83791667,-87.73402333,0.37,6/9/2017 2:50,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83781833,-87.73401167,0.34,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83771167,-87.73402333,0.33,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83762667,-87.73402833,0.33,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83753,-87.734005,0.32,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83742833,-87.73401667,0.34,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83733833,-87.73402833,0.34,6/9/2017 2:51,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83721667,-87.73401833,0.33,6/9/2017 2:52,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83709167,-87.73400167,0.33,6/9/2017 2:52,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83698167,-87.73398333,0.33,6/9/2017 2:52,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.37,6/9/2017 2:52,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.46,6/9/2017 2:52,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.44,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.41,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.41,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83690833,-87.73398833,0.57,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83685,-87.73407,3.02,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83687,-87.73417167,2.49,6/9/2017 2:53,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83696667,-87.734175,1.33,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83709,-87.73419167,0.8,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83720167,-87.73419667,0.56,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83732167,-87.73418333,0.44,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83744333,-87.73418333,0.39,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83750667,-87.73416833,0.36,6/9/2017 2:54,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83761,-87.73417833,0.34,6/9/2017 2:55,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.837725,-87.73418333,0.35,6/9/2017 2:55,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83785667,-87.734185,0.36,6/9/2017 2:55,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83794333,-87.73419,0.36,6/9/2017 2:55,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.83806167,-87.73418,0.37,6/9/2017 2:55,Summer,
LV6_0609AM,SASA_AB2,0.376378,CO concentration,Terrier-0006667BB10F,parts per million,41.838185,-87.73419333,0.4,6/9/2017 2:55,Summer,
